id,firstName,lastName,team,weight,height,jersey,year,position,homeCity,homeState,homeCountry,homeLatitude,homeLongitude,homeCountyFIPS,recruitIds,conference
5219945,Logan,Gross,Northern Illinois,296,76,69,1,OL,Sun Prairie,WI,USA,43.1834579,-89.2134359,55025,[],MWC
5219946,Jason,Fowler,Northern Illinois,252,77,83,1,TE,Skokie,IL,USA,42.0333694,-87.7333972,17031,[],MWC
5219947,Tanner,Phelps,Northern Illinois,271,75,92,1,DT,Milwaukee,WI,USA,43.0349931,-87.922497,55079,[],MWC
5219949,Austin,Bullock,Northern Illinois,185,70,99,2,PK,Bettendorf,IA,USA,41.5252761,-90.5096386,19163,[],MWC
5220406,Thomas,McCoy,Northern Illinois,208,73,26,1,WR,Baltimore,MD,USA,39.2908816,-76.610759,24510,[],MWC
5222584,Amari,Williams,Northern Illinois,172,73,38,1,DB,Wheaton,IL,USA,41.8646959,-88.1101709,17043,['108581'],MWC
5222595,Tyler,Chambers,Northern Illinois,297,77,76,1,OL,Western Springs,IL,USA,41.8096132,-87.900671,17031,['108679'],MWC
5222596,Charles,Brooks III,Northern Illinois,220,77,53,1,DE,St. Louis,MO,USA,38.6268039,-90.1994097,29510,['108575'],MWC
5222599,Devin,Habermehl,Northern Illinois,246,73,49,1,TE,Collinsville,IL,USA,38.6703267,-89.9845476,17119,['108608'],MWC
5223607,Keshawn,Lyons,Northern Illinois,180,73,12,3,CB,Cahokia,IL,USA,38.5713356,-90.1876115,17163,[],MWC
5226511,Gary,Givens,Northern Illinois,200,73,7,2,WR,Tampa,FL,USA,27.9477595,-82.458444,12057,[],MWC
5229242,Dasean,Dixon,Northern Illinois,296,74,6,4,DT,Washington,DC,USA,38.8949855,-77.0365708,11001,[],MWC
5236364,Micah,Cook,Northern Illinois,251,78,87,1,DE,Johnston,IA,USA,41.6731523,-93.6973395,19153,['108167'],MWC
5236365,Andruw,Ellis,Northern Illinois,196,72,30,1,DB,Roxana,IL,USA,,,,['107867'],MWC
5236381,Amari,Washington,Northern Illinois,283,75,99,1,DT,Bettendorf,IA,USA,41.5252761,-90.5096386,19163,['108465'],MWC
5244226,Caleb,Haack,Northern Illinois,220,81,82,1,TE,Marengo,IA,USA,,,,['106675'],MWC
5248177,Kimar,Nelson,Northern Illinois,220,74,57,1,LB,Fort Wayne,IN,USA,41.0799898,-85.1386015,18003,[],MWC
5254182,Zach,Morrisroe,Northern Illinois,291,74,54,1,DT,Oswego,IL,USA,41.6789932,-88.3550216,17093,[],MWC
5258463,Jordan,Bellamy,Northern Illinois,310,74,55,1,DT,St. Petersburg,FL,USA,27.7703796,-82.6695085,12103,[],MWC
5258465,Montrel,Canion,Northern Illinois,295,74,44,1,DT,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011,[],MWC
5264660,Afy,Ibekwe,Northern Illinois,190,73,20,1,WR,Anoka,MN,USA,45.1977428,-93.3871758,27003,[],MWC
5264765,Eliot,Hummer,Northern Illinois,222,74,47,1,LB,O' Fallon,MO,USA,38.368831,-92.526022,29131,[],MWC
5265497,JJ,Schlenhardt,Northern Illinois,185,71,33,1,PK,Park Ridge,IL,USA,42.0112329,-87.8406031,17031,[],MWC
5265501,Landon,Tate,Northern Illinois,181,70,25,1,WR,Omaha,NE,USA,41.2587459,-95.9383758,31055,[],MWC
5296144,Jasper,Beeler,Northern Illinois,194,74,22,3,S,Farmington,MI,USA,42.4644795,-83.3763219,27037,[],MWC
5296145,Andrew,Bond,Northern Illinois,187,71,88,3,WR,Lexington,SC,USA,33.98390015,-81.22601082617007,45063,[],MWC
5296146,Reginald,Craig,Northern Illinois,210,71,32,1,RB,Chicago,IL,USA,41.8755616,-87.6244212,17031,[],MWC
5296147,Jake,Ference,Northern Illinois,188,72,36,1,P,St. Louis,MO,USA,38.6268039,-90.1994097,29510,[],MWC
5296148,Donte,Harrison,Northern Illinois,185,73,7,4,CB,Washington,DC,USA,38.8949855,-77.0365708,11001,[],MWC
5296149,Dane,Hatfield,Northern Illinois,194,74,13,1,QB,Elkview,WV,USA,,,,[],MWC
5296150,DeAree,Rogers,Northern Illinois,200,71,6,3,WR,Lexington,SC,USA,33.98390015,-81.22601082617007,45063,[],MWC
5296151,Keagan,Ruane-Martino,Northern Illinois,183,71,30,1,WR,Frankfort,IL,USA,41.4958665,-87.8486613,17197,[],MWC
5296152,Aidan,Tweedy,Northern Illinois,301,74,64,4,OL,Oswego,IL,USA,41.6789932,-88.3550216,17093,[],MWC
5296153,Broderick,Windham,Northern Illinois,200,74,24,3,S,Corona,CA,USA,33.8752945,-117.5664449,06065,[],MWC
5296154,Chavon,Wright,Northern Illinois,212,68,10,4,RB,Opa Locka,FL,USA,25.896733849999997,-80.25949640850294,12086,[],MWC
5304418,Erik,Murray,Northern Illinois,260,77,74,1,OL,Arlington Heights,IL,USA,42.0811563,-87.9802164,17031,[],MWC
5304419,Tanner,Rinderknecht,Northern Illinois,345,78,72,1,OL,Whitmore Lake,MI,USA,,,,[],MWC
5306287,Gary,Givens Iii,Northern Illinois,,,-1,0,WR,,,,,,,[],MWC
4613196,Mata,Hola,San José State,265,74,94,4,OL,Sandy,UT,USA,40.5664878,-111.838904,49035,[],MWC
4683867,Xavier,Ward,San José State,211,72,7,4,QB,Corona,CA,USA,33.8752945,-117.5664449,06065,[],MWC
4685254,Jabari,Bates,San José State,179,67,6,3,RB,Compton,CA,USA,33.894927,-118.226624,06037,['114700'],MWC
4685536,Dejon,Roney,San José State,271,73,48,4,OL,Rancho Cucamonga,CA,USA,34.1033192,-117.5751735,06071,['114066'],MWC
4685591,Larry,Turner-Gooden,San José State,212,71,3,3,S,Los Angeles,CA,USA,34.0536909,-118.2427666,06037,['113826'],MWC
4687017,Jackson,Canaan,San José State,227,74,85,4,TE,Sacramento,CA,USA,38.5815719,-121.4943996,06067,['125280'],MWC
4694149,Walker,Eget,San José State,223,75,5,4,QB,Santa Clarita,CA,USA,34.3916641,-118.542586,06037,['117120'],MWC
4696726,Grant,Norberg,San José State,242,79,87,4,TE,San Diego,CA,USA,32.7174209,-117.1627714,06073,[],MWC
4701313,Nate,Lewis,San José State,254,77,99,3,OL,Carmichael,CA,USA,38.62709845,-121.32224222755409,06067,['120416'],MWC
4819254,Laakea,Kapoi,San José State,295,75,73,3,OL,Makakilo,HI,USA,,,,['114737'],MWC
4870677,Maliki,Crawford,San José State,185,76,2,2,CB,Oxnard,CA,USA,34.1976308,-119.1803818,06111,['111585'],MWC
4870905,Caleb,Presley,San José State,177,72,0,2,CB,Federal Way,WA,USA,47.313494,-122.3393103,53033,['111461'],MWC
4870994,Malachi,Riley,San José State,168,73,11,2,WR,Moreno Valley,CA,USA,33.937517,-117.2305944,06065,[],MWC
4871099,Denaris,DeRosa Jr.,San José State,281,74,65,3,OL,Redwood City,CA,USA,37.4863239,-122.2325233,06081,['115477'],MWC
4875309,Denis,Lynch,San José State,190,67,48,4,PK,Newbury Park,CA,USA,34.183671,-118.9118302,06111,[],MWC
4875542,Justin,Stearns,San José State,250,74,57,3,OL,San Diego,CA,USA,32.7174209,-117.1627714,06073,['114965'],MWC
4875646,Jalen,Bainer,San José State,186,70,15,4,CB,San Marcos,CA,USA,33.1433723,-117.1661449,06073,['120996'],MWC
4875647,Jalen,Apalit-Williams,San José State,193,73,7,4,DB,Martinez,CA,USA,38.0138934,-122.1338674,06013,['119860'],MWC
4875654,Hudson,Mesa,San José State,293,73,60,4,OL,Mountain View,CA,USA,37.3893889,-122.0832101,06085,[],MWC
4906882,Kejuan,Bullard Jr.,San José State,200,73,5,3,DB,Watts,CA,USA,33.9405674,-118.2428485,06037,['115332'],MWC
4911964,Uluakinofo,Taliauli,San José State,294,75,69,3,OL,Millbrae,CA,USA,37.5985468,-122.3871942,06081,['114877'],MWC
4917332,Jordan,Pollard,San José State,202,73,1,4,LB,Los Angeles,CA,USA,34.0536909,-118.2427666,06037,['115668'],MWC
5079641,Lamar,Radcliffe,San José State,220,73,2,2,RB,Sacramento,CA,USA,38.5815719,-121.4943996,06067,['109345'],MWC
5079685,Manuel,Serna,San José State,282,77,76,2,OL,Pittsburg,CA,USA,38.0181745,-121.8901232,06013,['110745'],MWC
5082587,Matthew,Coleman,San José State,171,72,14,3,WR,Carson,CA,USA,33.8322043,-118.2517547,06037,[],MWC
5082592,Ethan,Powell,San José State,216,74,26,3,LB,San Bernardino,CA,USA,34.1083449,-117.2897652,06071,[],MWC
5082598,Joseph,Harbert,San José State,288,75,75,3,OL,San Francisco,CA,USA,37.7790262,-122.4199061,06075,[],MWC
5082652,Mason,Starling,San José State,200,76,9,4,WR,Tacoma,WA,USA,47.2495798,-122.4398746,53053,['183493'],MWC
5083701,Joseph,Bey,San José State,195,73,27,1,S,San Jose,CA,USA,37.3361905,-121.8905833,06085,['110183'],MWC
5085193,Trent,Carrizosa,San José State,232,76,49,3,P,San Jose,CA,USA,37.3361905,-121.8905833,06085,[],MWC
5088325,Blake,Tabaracci,San José State,232,73,40,1,LB,Park City,UT,USA,40.6460635,-111.4979741,49043,[],MWC
5089217,Hunter,Nowell,San José State,206,73,31,2,DB,Huntington Beach,CA,USA,33.6783336,-118.0000166,06059,['113444'],MWC
5089859,Floyd,Chalk IV,San José State,192,67,3,4,RB,Mission Hills,CA,USA,34.687584,-120.43901754304565,06083,['114986'],MWC
5097714,Peseti,Lapuaho,San José State,285,76,79,4,OL,West Valley City,UT,USA,40.696629,-111.9867271,49035,[],MWC
5102181,AJ,Campos,San José State,238,73,44,4,LS,Upland,CA,USA,34.09751,-117.6483876,06071,[],MWC
5113020,John,Norwood,San José State,218,75,97,3,LB,Milpitas,CA,USA,37.4282724,-121.9066238,06085,[],MWC
5113022,Caleb,Womack,San José State,180,70,32,3,CB,Santa Cruz,CA,USA,36.9749416,-122.0285259,06087,[],MWC
5124331,Nate,Hale,San José State,295,77,72,2,OL,Orange,CA,USA,33.7872568,-117.8503088,06059,['113525'],MWC
5125470,Dylan,Lee,San José State,219,73,18,2,LB,French Camp,CA,USA,,,,[],MWC
5151335,Noah,McNeal-Franklin,San José State,210,72,9,4,LB,Vallejo,CA,USA,38.1040864,-122.2566367,06095,['183373'],MWC
5151337,Isiah,Revis,San José State,194,70,20,4,DB,Las Vegas,NV,USA,36.1672559,-115.1485163,32003,['183401'],MWC
5151338,Viliami,Teu,San José State,212,70,34,2,RB,East Palo Alto,CA,USA,37.4688273,-122.1410751,06081,['115620'],MWC
5151341,Gafa,Faga,San José State,304,74,50,4,OL,American Samoa,,Samoa,,,,[],MWC
5151342,Cooper,Hoch,San José State,196,75,13,2,WR,Costa Mesa,CA,USA,33.6633386,-117.903317,06059,[],MWC
5151343,Quincy,Likio,San José State,282,74,91,4,OL,Honolulu,HI,USA,21.304547,-157.8556764,15003,[],MWC
5151344,Tangata,Tuitupou,San José State,236,76,95,4,OL,Los Banos,CA,USA,37.0592253,-120.8505342,06047,[],MWC
5151346,Brady,Van Bennekum,San José State,217,74,53,2,LB,Santa Clarita,CA,USA,34.3916641,-118.542586,06037,[],MWC
5151349,Taniela,Latu,San José State,231,74,4,4,LB,San Mateo,CA,USA,37.5439684,-122.3066789,06081,[],MWC
5151350,Kamaehu,Kopa-Kaawalauole,San José State,224,76,83,2,TE,Ewa Beach,HI,USA,21.315603,-158.008804,15003,['113326'],MWC
5151351,Nathan,Balestrieri,San José State,294,73,64,2,OL,Walnut Creek,CA,USA,37.9020731,-122.0618702,06013,[],MWC
5152429,Tyler,Chen,San José State,278,74,62,2,OL,Rancho Cucamonga,CA,USA,34.1033192,-117.5751735,06071,[],MWC
5152815,Danny,Scudero,San José State,174,69,10,2,WR,San Jose,CA,USA,37.3361905,-121.8905833,06085,[],MWC
5155561,Noa,Siaosi,San José State,268,74,92,2,OL,Vacaville,CA,USA,38.3565773,-121.9877444,06095,['110958'],MWC
5156034,Mohammad,Othman,San José State,300,77,63,1,OL,Elk Grove,CA,USA,38.4087993,-121.3716178,06067,['110889'],MWC
5158177,Makoni,Manukainiu,San José State,319,77,71,2,OL,Shoreview,CA,USA,37.0449417,-122.0319311,06087,[],MWC
5159122,Reggie,Jones Jr.,San José State,297,72,96,4,OL,Chatsworth,CA,USA,34.2595715,-118.6023247,06037,[],MWC
5160961,Naseri,Danielson,San José State,217,72,16,2,LB,Stockton,CA,USA,37.9577016,-121.2907796,06077,[],MWC
5167315,Champ,Kapanui,San José State,205,73,11,1,LB,Henderson,NV,USA,36.0301134,-114.9826194,32003,['108594'],MWC
5172582,Sione,Nomani,San José State,284,74,74,4,OL,Portland,OR,USA,45.5202471,-122.6741949,41051,[],MWC
5178688,Gregory,McClendon III,San José State,221,74,33,1,LB,Los Angeles,CA,USA,34.0536909,-118.2427666,06037,[],MWC
5193813,Vili,Taufatofua,San José State,259,75,45,3,OL,Auckland,,New Zealand,,,,['183228'],MWC
5195683,Jordan,Tonga,San José State,309,74,55,1,OL,Ontario,CA,USA,34.065846,-117.6484304,06071,['107880'],MWC
5205684,Robert,McDaniel,San José State,200,74,12,1,QB,Hughson,CA,USA,,,,[],MWC
5209194,Sirr,Bible,San José State,220,74,56,1,LB,Long Beach,CA,USA,33.7690164,-118.1916048,06037,['108349'],MWC
5210485,Braiden,Bachich-Dixon,San José State,220,76,82,1,TE,San Rafael,CA,USA,37.9735346,-122.5310874,06041,['108036'],MWC
5214408,Jase,Nix,San José State,165,69,19,1,WR,San Marcos,CA,USA,33.1433723,-117.1661449,06073,['107981'],MWC
5215636,Jireh,Moe,San José State,280,72,90,1,OL,Westminster,CA,USA,33.7578725,-117.9859054,06059,['108135'],MWC
5216343,Daniel,Tuliau,San José State,305,75,77,1,OL,Long Beach,CA,USA,33.7690164,-118.1916048,06037,['108514'],MWC
5219086,Leland,Smith,San José State,215,76,1,3,WR,Houston,TX,USA,29.7589382,-95.3676974,48201,['183034'],MWC
5220596,Kyri,Shoels,San José State,182,72,4,3,WR,Las Vegas,NV,USA,36.1672559,-115.1485163,32003,[],MWC
5220597,Greco,Carrillo,San José State,166,69,12,1,CB,Sacramento,CA,USA,38.5815719,-121.4943996,06067,['113502'],MWC
5220598,CJ,Lee,San José State,169,73,16,1,QB,Sacramento,CA,USA,38.5815719,-121.4943996,06067,['113368'],MWC
5220599,David,Tuihalangingie,San José State,185,70,19,4,LB,Humble,TX,USA,29.9988312,-95.2621553,48201,['183142'],MWC
5220601,Roy,Gardner,San José State,166,69,23,1,WR,Mountain House,CA,USA,37.7832614,-121.5427262,06077,[],MWC
5220602,Malakai,Hoeft,San José State,224,74,24,4,LB,Belmont,CA,USA,37.5202145,-122.2758008,06081,['183210'],MWC
5220604,Jaylen,Thomas,San José State,186,72,29,1,DB,Los Gatos,CA,USA,37.226611,-121.9746797,06085,['111236'],MWC
5220605,Luke,Richey,San José State,209,75,35,1,LB,Morgan Hill,CA,USA,37.130408,-121.6544974,06085,[],MWC
5220606,Nassir,Pitters,San José State,209,73,38,2,LB,Vallejo,CA,USA,38.1040864,-122.2566367,06095,[],MWC
5220610,Matthew,Fadelli,San José State,216,68,46,3,LS,Belmont,CA,USA,37.5202145,-122.2758008,06081,[],MWC
5220611,Daniel,Moleni,San José State,268,74,54,3,OL,Sandy,UT,USA,40.5664878,-111.838904,49035,[],MWC
5220612,Mitchell,Brown,San José State,272,75,68,1,OL,San Jose,CA,USA,37.3361905,-121.8905833,06085,[],MWC
5220613,David,Perez,San José State,284,74,78,1,OL,Downey,CA,USA,33.942215,-118.1235646,06037,[],MWC
5220616,Mathias,Brown,San José State,166,72,99,2,PK,Fullerton,CA,USA,33.8708215,-117.9294165,06059,[],MWC
5222674,Ryan,Boultwood,San José State,232,75,88,2,TE,Upland,CA,USA,34.09751,-117.6483876,06071,['183096'],MWC
5225443,Cayden,Woolwine,San José State,205,73,59,1,LB,San Marcos,CA,USA,33.1433723,-117.1661449,06073,[],MWC
5228809,Adrian,Melesio,San José State,200,70,37,4,P,Patterson,CA,USA,37.471623,-121.1296949,06099,[],MWC
5228911,Sir,Autry,San José State,165,70,24,1,RB,San Diego,CA,USA,32.7174209,-117.1627714,06073,['108531'],MWC
5231018,Etu,Finau,San José State,238,76,89,3,OL,Oakland,CA,USA,37.8044557,-122.2713563,06001,[],MWC
5263731,Zane,Carter,San José State,230,76,25,3,LB,Ventura,CA,USA,34.3435092,-119.29560423163717,06111,[],MWC
5264249,Marzeal,Smith,San José State,203,72,22,3,DB,Atlanta,GA,USA,33.7490987,-84.3901849,13121,[],MWC
5296608,Jahari,Johnson,San José State,198,73,0,3,WR,Redding,CA,USA,40.5863563,-122.3916754,06089,[],MWC
5296609,Runye,Norton,San José State,168,70,8,3,DB,Jacksonville,FL,USA,30.3321838,-81.655651,12031,[],MWC
5296610,Tama,Amisone,San José State,184,71,8,1,QB,Kapolei,HI,USA,21.3340079,-158.0778491,15003,['108002'],MWC
5296611,JT,Taylor,San José State,159,71,13,1,CB,Oxnard,CA,USA,34.1976308,-119.1803818,06111,['108192'],MWC
5296612,Steve,Chavez-Soto,San José State,205,72,15,1,RB,Chino,CA,USA,34.0133561,-117.690075,06071,[],MWC
5296613,Ryker,Ruelas,San José State,194,75,17,1,WR,Vancouver,WA,USA,45.6306954,-122.6744557,53011,[],MWC
5296614,Trace,Hernandez,San José State,175,70,18,2,WR,Los Banos,CA,USA,37.0592253,-120.8505342,06047,[],MWC
5296615,Charles,Cox III,San José State,195,72,21,3,DB,Concord,CA,USA,37.9768525,-122.0335624,06013,[],MWC
5296616,Tuli,Tagovailoa-Amosa,San José State,186,70,39,1,WR,Ewa Beach,HI,USA,21.315603,-158.008804,15003,[],MWC
5296617,Solomone,Langi,San José State,285,72,51,3,OL,Provo,UT,USA,40.2338438,-111.6585337,49049,['183020'],MWC
5296618,Simeon,Afalava,San José State,311,75,56,3,OL,Moreno Valley,CA,USA,33.937517,-117.2305944,06065,[],MWC
5296620,Jeremiah,Fung,San José State,205,75,80,1,WR,Palo Alto,CA,USA,37.4443293,-122.1598465,06085,[],MWC
5296621,Colton,Thomas,San José State,260,73,93,1,OL,Carlsbad,CA,USA,33.1580933,-117.3505966,06073,[],MWC
4428986,Justin,Flowe,UNLV,230,74,20,3,LB,Chino,CA,USA,34.0133561,-117.690075,06071,[],MWC
4429077,Keyvone,Lee,UNLV,225,72,2,4,RB,St. Petersburg,FL,USA,27.7703796,-82.6695085,12103,['118680'],MWC
4430222,Jalen,Lee,UNLV,300,75,92,4,DL,Watson,LA,USA,30.5757,-90.9532,27023,[],MWC
4430827,Troy,Omeire,UNLV,210,76,0,4,WR,Houston,TX,USA,29.7589382,-95.3676974,48201,['118652'],MWC
4431277,Koy,Moore,UNLV,200,73,5,4,WR,Kenner,LA,USA,29.9942265,-90.2417806,22051,['118693'],MWC
4431514,Daejon,Reynolds,UNLV,210,74,3,3,WR,Springfield,IL,USA,39.7990175,-89.6439575,17167,['116034'],MWC
4432322,Jaheem,Joseph,UNLV,200,70,3,3,S,Miami,FL,USA,25.7742658,-80.1936589,12086,[],MWC
4432655,Tunmise,Adeleye,UNLV,275,76,30,2,DE,Katy,TX,USA,29.7857853,-95.8243956,48157,['115780'],MWC
4432694,JoJo,Earle,UNLV,185,70,11,4,WR,Fort Worth,TX,USA,32.753177,-97.3327459,48439,['115788'],MWC
4433862,Malik,McGowan,UNLV,325,77,60,4,OL,Charlotte,NC,USA,35.2272,-80.843083,37119,[],MWC
4563007,Nick,Elksnis,UNLV,250,78,84,4,TE,Jacksonville,FL,USA,30.3321838,-81.655651,12031,['116172'],MWC
4565445,Aamaris,Brown,UNLV,190,70,9,4,DB,Tampa,FL,USA,27.9477595,-82.458444,12057,['120206'],MWC
4583089,Var'Keyes,Gumms,UNLV,240,74,30,3,TE,Houston,TX,USA,29.7589382,-95.3676974,48201,[],MWC
4592872,Bryce,Edmondson,UNLV,225,74,14,4,LB,Nashville,TN,USA,36.1622296,-86.7743531,47037,['117632'],MWC
4600388,Chief,Borders,UNLV,245,76,1,3,LB,Powder Springs,GA,USA,33.8595492,-84.683824,13067,['116069'],MWC
4606180,Alani,Makihele,UNLV,350,75,73,4,OL,Anchorage,AK,USA,61.2163129,-149.8948523,02020,['120423'],MWC
4612452,Waisale,Muavesi,UNLV,290,75,44,4,DL,Provo,UT,USA,40.2338438,-111.6585337,49049,[],MWC
4613089,Ose,Egbase,UNLV,260,76,17,4,DL,Encino,CA,USA,34.1591324,-118.5016166,06037,['121066'],MWC
4683111,Jaden,Bradley,UNLV,195,76,6,4,WR,Fayetteville,NC,USA,35.0525759,-78.878292,37051,[],MWC
4683451,Cameron,Friel,UNLV,230,75,7,4,QB,Kahului,HI,USA,20.8747708,-156.4529829390927,15009,[],MWC
4683559,Jordan,Eubanks,UNLV,240,74,11,3,LB,Denton,TX,USA,33.2150386,-97.1330516,48121,[],MWC
4685313,Anthony,Costanzo,UNLV,205,75,35,3,DB,Miami,FL,USA,25.7742658,-80.1936589,12086,['114908'],MWC
4685388,Denver,Harris,UNLV,190,72,2,4,DB,Houston,TX,USA,29.7589382,-95.3676974,48201,['115952'],MWC
4685473,Emeka,Megwa,UNLV,220,72,33,3,LB,Fort Worth,TX,USA,32.753177,-97.3327459,48439,[],MWC
4685495,Alex,Orji,UNLV,240,75,1,4,QB,Sachse,TX,USA,32.9762327,-96.5952703,48113,['114035'],MWC
4685608,Laterrance,Welch,UNLV,190,73,0,3,DB,Lafayette,LA,USA,30.2240897,-92.0198427,22055,['113670'],MWC
4687329,Marsel,McDuffie,UNLV,245,73,8,4,LB,Grand Prairie,TX,USA,32.657368000000005,-97.02846624175038,48113,['117393'],MWC
4689682,James,Faminu,UNLV,315,78,66,4,OL,London,,England,,,,['121425'],MWC
4690891,Donavan,Manson,UNLV,315,75,55,4,OL,Indian Land,SC,USA,35.0018151,-80.8556287,45057,[],MWC
4691881,Darrien,Stewart,UNLV,200,72,13,3,S,Las Vegas,NV,USA,36.1672559,-115.1485163,32003,[],MWC
4692981,Reid,Williams,UNLV,300,73,64,4,OL,Ringgold,GA,USA,34.91591,-85.1091173,13047,[],MWC
4697600,Cory,Hall,UNLV,285,77,53,3,DE,Las Vegas,NV,USA,36.1672559,-115.1485163,32003,[],MWC
4700805,Mumu,Bin-Wahad,UNLV,190,71,6,2,DB,Atlanta,GA,USA,33.7490987,-84.3901849,13121,['182952'],MWC
4705851,Caden,Costa,UNLV,200,72,38,4,PK,Mandeville,LA,USA,30.3582305,-90.0657477,22103,['117665'],MWC
4808744,Jaylon,Glover,UNLV,205,69,20,2,RB,Lakeland,FL,USA,28.0394654,-81.9498042,12105,['113893'],MWC
4837473,Jake,Pope,UNLV,200,73,7,3,DB,Buford,GA,USA,34.1206564,-84.0043513,13135,['113936'],MWC
4870402,Donovan,Spellman,UNLV,230,76,19,4,LB,Greenville,NC,USA,35.612661,-77.3663538,37147,[],MWC
4870673,Kodi,DeCambra,UNLV,185,72,24,2,DB,Honolulu,HI,USA,21.304547,-157.8556764,15003,['111640'],MWC
4872961,Matt,Byrnes,UNLV,245,78,85,3,TE,Chicago,IL,USA,41.8755616,-87.6244212,17031,[],MWC
4883053,Jordan,Buchanan,UNLV,185,73,23,3,DB,Suwanee,GA,USA,34.0514898,-84.0712997,13135,[],MWC
4905244,Andrew,Savaiinaea,UNLV,260,76,45,3,TE,Graham,WA,USA,47.0395996,-122.2785729,53053,[],MWC
4917314,Will,Thomas,UNLV,305,79,72,3,OL,Tulsa,OK,USA,36.1556805,-95.9929113,40143,[],MWC
4923275,Ed,Haynes,UNLV,285,76,71,2,OL,Henderson,NV,USA,36.0301134,-114.9826194,32003,['112813'],MWC
4940235,Taeshaun,Lyons,UNLV,180,73,8,2,WR,Hayward,CA,USA,37.6688205,-122.0807964,06001,['111462'],MWC
5044387,Anthony,Colandrea,UNLV,205,72,10,3,QB,St. Petersburg,FL,USA,27.7703796,-82.6695085,12103,['112698'],MWC
5075569,Lucas,Conti,UNLV,290,77,94,2,DL,Corona,CA,USA,33.8752945,-117.5664449,06065,['112623'],MWC
5079424,Nijrell,Eason II,UNLV,185,71,22,1,DB,Gilbert,AZ,USA,33.3527632,-111.7890373,04013,['110291'],MWC
5079489,Melvin,Laster,UNLV,265,74,50,1,DL,Kansas City,MO,USA,39.100105,-94.5781416,29095,[],MWC
5079588,Elias,Rudolph,UNLV,205,77,91,1,LB,Deerfield Beach,FL,USA,26.318342,-80.0996306,12011,['109060'],MWC
5081782,Andrew,McIlquham,UNLV,220,74,36,4,LS,Groton,CT,USA,41.3506989,-72.0773654,09011,[],MWC
5091841,Landen,Thomas,UNLV,270,75,18,1,DL,Zachary,LA,USA,30.6485191,-91.1564961,22033,['111990'],MWC
5092272,Blesyng,Alualu-Tuiolemotu,UNLV,220,73,15,2,LB,Kalihi,HI,USA,21.3361131,-157.8716339,15003,['113484'],MWC
5122069,Maxwell,Peterson,UNLV,290,75,93,2,DL,Rancho Cucamonga,CA,USA,34.1033192,-117.5751735,06071,[],MWC
5124994,Austin,Boyd,UNLV,305,76,79,3,OL,Lehi,UT,USA,40.3880902,-111.8491619,49049,[],MWC
5125730,Darrien,Jones,UNLV,215,72,24,2,RB,Kansas City,MO,USA,39.100105,-94.5781416,29095,[],MWC
5125754,Jai'Den,Thomas,UNLV,190,69,9,3,RB,Atlanta,GA,USA,33.7490987,-84.3901849,13121,[],MWC
5125768,DeAngelo,Irvin Jr.,UNLV,170,68,4,3,WR,Midwest City,OK,USA,35.4495097,-97.3967025,40109,[],MWC
5141405,Logan,Christensen,UNLV,190,72,28,1,S,Rancho Santa Margarita,CA,USA,33.6408845,-117.6029341,06059,['107527'],MWC
5141714,Kamran,Williams,UNLV,185,70,23,1,RB,Jefferson,TX,USA,32.7573626,-94.3451926,48315,['106712'],MWC
5141974,Kela,Moore,UNLV,195,72,27,1,DB,Ewa Beach,HI,USA,21.315603,-158.008804,15003,['110918'],MWC
5145523,Jae,Beasley II,UNLV,230,75,43,2,TE,Henderson,NV,USA,36.0301134,-114.9826194,32003,['110795'],MWC
5145739,Isaiah,Patterson,UNLV,235,76,54,1,LB,Vancouver,WA,USA,45.6306954,-122.6744557,53011,[],MWC
5145788,Gael,Ochoa,UNLV,195,74,14,1,QB,El Paso,TX,USA,31.7754152,-106.4646348,48141,['110555'],MWC
5147224,Tre,Fulton,UNLV,180,75,10,1,DB,Bakersfield,CA,USA,35.3738712,-119.0194639,06029,['110445'],MWC
5148842,Amare,Taase,UNLV,330,76,74,1,OL,Scottsdale,AZ,USA,33.4942189,-111.9260184,04013,['110801'],MWC
5149831,Kayden,McGee,UNLV,170,72,16,1,WR,Muskogee,OK,USA,35.7478769,-95.3696909,40101,['110247'],MWC
5150548,Kamuela,Ka'aihue,UNLV,240,74,43,3,LB,Papaikou,HI,USA,,,,['112992'],MWC
5151191,Nick,Scalise,UNLV,315,78,62,4,OL,El Dorado Hills,CA,USA,38.6561185,-121.0743265,06017,[],MWC
5155186,Ramon,Villela,UNLV,210,74,32,2,PK,Upland,CA,USA,34.09751,-117.6483876,06071,[],MWC
5155191,Rashawn,Jackson,UNLV,190,74,82,2,WR,Los Angeles,CA,USA,34.0536909,-118.2427666,06037,[],MWC
5155557,Jaylen,Allen,UNLV,175,72,25,1,DB,Las Vegas,NV,USA,36.1672559,-115.1485163,32003,['110924'],MWC
5156153,Tavian,McNair,UNLV,180,74,87,1,WR,North Las Vegas,NV,USA,36.2005843,-115.1215844,32003,[],MWC
5163490,Rogerick,Ray,UNLV,185,68,25,4,RB,Raleigh,NC,USA,35.7803977,-78.6390989,37183,[],MWC
5164307,Sebastian,Circo,UNLV,195,74,13,1,QB,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011,['108316'],MWC
5166306,Andrew,Powdrell,UNLV,180,70,4,3,DB,The Woodlands,TX,USA,30.1734194,-95.504686,48339,[],MWC
